bin,mean_z,p90_z,mean_z_smooth,tide_norm
-24.0,0.9616459558916706,1.594750887309867,1.0289171425115637,0.4474970915869264
-23.5,1.0961883291314571,2.5074616359324478,1.0813805030297183,0.8114651851509171
-23.0,1.0813805030297183,2.537729247092781,1.0813805030297183,1.1296825640894925
-22.5,1.0621333995020803,2.4193556255909763,1.0621333995020803,1.3838912722786176
-22.0,0.9559011452845797,2.147542839058731,0.9604325917763488,1.559841589620333
-21.5,0.9604325917763488,2.0843479296876968,0.9559011452845797,1.6481889839443362
-21.0,0.9209921283546276,1.9872677247952129,0.9604325917763488,1.6450749857878928
-20.5,1.0592963737001226,2.2245589268642334,0.9209921283546276,1.552354114091784
-20.0,0.8212428241497115,1.7367769949947003,0.8212428241497115,1.3774520081513266
-19.5,0.7974688799263742,1.6412445772493436,0.7974688799263742,1.1328639483128815
-19.0,0.7435952167247406,1.4728717582104767,0.7444109720603136,0.8353264046030323
-18.5,0.7444109720603136,1.4839479673446148,0.7444109720603136,0.5047156033634246
-18.0,0.7612294433819453,1.5242746754296626,0.7444109720603136,0.1627449473015761
-17.5,0.6905501705829968,1.3503253506400947,0.6911299364580316,-0.1684537080246964
-17.0,0.6911299364580316,1.3418373525723173,0.6905501705829968,-0.4677722958652498
-16.5,0.679503468198393,1.2689668208397658,0.679503468198393,-0.716498100919501
-16.0,0.6507776437942643,1.2091274296541452,0.6580043827816866,-0.8995250345787578
-15.5,0.6580043827816866,1.2401148056833036,0.6507776437942643,-1.006325470138921
-15.0,0.6403718254817017,1.158238559335804,0.653295204870184,-1.0316191298900432
-14.5,0.653295204870184,1.2154879049965739,0.6437975254488675,-0.9756953304067155
-14.0,0.6437975254488675,1.1758240875055095,0.6437975254488675,-0.8443675834083463
-13.5,0.6206583104740617,1.1250556244100467,0.6301685886464248,-0.6485636340594445
-13.0,0.6301685886464248,1.126713074124968,0.6219467298236789,-0.403577920436812
-12.5,0.6219467298236789,1.1194694623522952,0.6301685886464248,-0.1280355912749306
-12.0,0.634502529089213,1.1502814503686707,0.634502529089213,0.15736382889833378
-11.5,0.6345164877884363,1.1210896257992842,0.6345164877884363,0.4312405321447948
-11.0,0.647779477763519,1.1572435503550598,0.6364885001438989,0.6729745765356976
-10.5,0.6364885001438989,1.1435349766087541,0.6364885001438989,0.8640972889518204
-10.0,0.6278898069065646,1.1098649215470011,0.6364885001438989,0.9895422255604089
-9.5,0.6538211055001754,1.1465800015661958,0.6396241347799734,1.0386731154688797
-9.0,0.6396241347799734,1.104021903164719,0.6468622634455903,1.0060207554400502
-8.5,0.6468622634455903,1.1275924466025131,0.6468622634455903,0.8916798393133157
-8.0,0.6508870977483819,1.1141468822745166,0.6508870977483819,0.7013389531826802
-7.5,0.6672877421681368,1.1538366978518442,0.6672877421681368,0.44594099192752895
-7.0,0.69830692702978,1.1905845236574393,0.6672877421681368,0.14099548224589764
-6.5,0.6566947325826621,1.1231442007393113,0.69830692702978,-0.19441285490389762
-6.0,0.7106726723172329,1.1839005303047059,0.7106726723172329,-0.5388550010900564
-5.5,0.7206657140901629,1.170665360433352,0.7106726723172329,-0.8699479158970315
-5.0,0.6893555075947625,1.126231209154685,0.6907951600629023,-1.1658135572460746
-4.5,0.6907951600629023,1.1399674418247434,0.6907951600629023,-1.4065113800942803
-4.0,0.6974889388427766,1.1439051915646665,0.695547794761471,-1.5753506428860242
-3.5,0.695547794761471,1.1351718246787492,0.695547794761471,-1.6599965753185146
-3.0,0.6907467219063652,1.1195788539068732,0.6914968650316494,-1.6532978121446997
-2.5,0.6914968650316494,1.1236820694674376,0.6914968650316494,-1.5537806057960533
-2.0,0.7264896563986127,1.1485517248198738,0.7264896563986127,-1.3657770136381675
-1.5,0.7446184957428565,1.1507322892452194,0.7319673253208302,-1.0991780971981735
-1.0,0.7319673253208302,1.1612263405568624,0.7319673253208302,-0.7688276124039355
-0.5,0.7042782932608362,1.1174290785336949,0.7319673253208302,-0.39359511361465666
0.0,0.9042354840788733,1.2248728886484694,0.8042568886698548,0.004811693283032504
